season,round,driver_id,constructor_id,position,q1,q2,q3
2020,4,norris,mclaren,5,1:26.855,1:26.420,1:25.782
2020,4,stroll,racing_point,6,1:26.243,1:26.501,1:25.839
2020,4,sainz,mclaren,7,1:26.715,1:26.149,1:25.965
2020,4,ricciardo,renault,8,1:26.677,1:26.339,1:26.009
2020,4,ocon,renault,9,1:26.396,1:26.252,1:26.209
2020,4,vettel,ferrari,10,1:26.469,1:26.455,1:26.339
2020,4,gasly,alphatauri,11,1:26.343,1:26.501,
2020,4,albon,red_bull,12,1:26.565,1:26.545,
2020,4,hulkenberg,racing_point,13,1:26.327,1:26.566,
2020,4,kvyat,alphatauri,14,1:26.774,1:26.744,
2020,4,russell,williams,15,1:26.732,1:27.092,
2020,4,kevin_magnussen,haas,16,1:27.158,,
2020,4,giovinazzi,alfa,17,1:27.164,,
2020,4,raikkonen,alfa,18,1:27.366,,
2020,4,grosjean,haas,19,1:27.643,,
2020,4,latifi,williams,20,1:27.705,,
2020,5,bottas,mercedes,1,1:26.738,1:25.785,1:25.154
2020,5,hamilton,mercedes,2,1:26.818,1:26.266,1:25.217
2020,5,hulkenberg,racing_point,3,1:27.279,1:26.261,1:26.082
2020,5,max_verstappen,red_bull,4,1:27.154,1:26.779,1:26.176
2020,5,ricciardo,renault,5,1:27.442,1:26.636,1:26.297
2020,5,stroll,racing_point,6,1:27.187,1:26.674,1:26.428
2020,5,gasly,alphatauri,7,1:27.154,1:26.523,1:26.534
2020,5,leclerc,ferrari,8,1:27.427,1:26.709,1:26.614
2020,5,albon,red_bull,9,1:27.153,1:26.642,1:26.669
2020,5,norris,mclaren,10,1:27.217,1:26.885,1:26.778
2020,5,ocon,renault,11,1:27.278,1:27.011,
2020,5,vettel,ferrari,12,1:27.612,1:27.078,
2020,5,sainz,mclaren,13,1:27.450,1:27.083,
2020,5,grosjean,haas,14,1:27.519,1:27.254,
2020,5,russell,williams,15,1:27.757,1:27.455,
2020,5,kvyat,alphatauri,16,1:27.882,,
2020,5,kevin_magnussen,haas,17,1:28.236,,
2020,5,latifi,williams,18,1:28.430,,
2020,5,giovinazzi,alfa,19,1:28.433,,
2020,5,raikkonen,alfa,20,1:28.493,,
2020,6,hamilton,mercedes,1,1:16.872,1:16.013,1:15.584
2020,6,bottas,mercedes,2,1:17.243,1:16.152,1:15.643
2020,6,max_verstappen,red_bull,3,1:17.213,1:16.518,1:16.292
2020,6,perez,racing_point,4,1:17.117,1:16.936,1:16.482
2020,6,stroll,racing_point,5,1:17.316,1:16.666,1:16.589
2020,6,albon,red_bull,6,1:17.419,1:17.163,1:17.029
2020,6,sainz,mclaren,7,1:17.438,1:16.876,1:17.044
2020,6,norris,mclaren,8,1:17.577,1:17.166,1:17.084
2020,6,leclerc,ferrari,9,1:17.256,1:16.953,1:17.087
2020,6,gasly,alphatauri,10,1:17.356,1:16.800,1:17.136
2020,6,vettel,ferrari,11,1:17.573,1:17.168,
2020,6,kvyat,alphatauri,12,1:17.676,1:17.192,
2020,6,ricciardo,renault,13,1:17.667,1:17.198,
2020,6,raikkonen,alfa,14,1:17.797,1:17.386,
2020,6,ocon,renault,15,1:17.765,1:17.567,
2020,6,kevin_magnussen,haas,16,1:17.908,,
2020,6,grosjean,haas,17,1:18.089,,
2020,6,russell,williams,18,1:18.099,,
2020,6,latifi,williams,19,1:18.532,,
2020,6,giovinazzi,alfa,20,1:18.697,,
2020,7,hamilton,mercedes,1,1:42.323,1:42.014,1:41.252
2020,7,bottas,mercedes,2,1:42.534,1:42.126,1:41.763
2020,7,max_verstappen,red_bull,3,1:43.197,1:42.473,1:41.778
2020,7,ricciardo,renault,4,1:43.309,1:42.487,1:42.061
2020,7,albon,red_bull,5,1:43.418,1:42.193,1:42.264
2020,7,ocon,renault,6,1:43.505,1:42.534,1:42.396
2020,7,sainz,mclaren,7,1:43.322,1:42.478,1:42.438
2020,7,perez,racing_point,8,1:43.349,1:42.670,1:42.532
2020,7,stroll,racing_point,9,1:43.265,1:42.491,1:42.603
2020,7,norris,mclaren,10,1:43.514,1:42.722,1:42.657
2020,7,kvyat,alphatauri,11,1:43.267,1:42.730,
2020,7,gasly,alphatauri,12,1:43.262,1:42.745,
2020,7,leclerc,ferrari,13,1:43.656,1:42.996,
2020,7,vettel,ferrari,14,1:43.567,1:43.261,
2020,7,russell,williams,15,1:43.630,1:43.468,
2020,7,raikkonen,alfa,16,1:43.743,,
2020,7,grosjean,haas,17,1:43.838,,
2020,7,giovinazzi,alfa,18,1:43.950,,
2020,7,latifi,williams,19,1:44.138,,
2020,7,kevin_magnussen,haas,20,1:44.314,,
2020,8,hamilton,mercedes,1,1:19.514,1:19.092,1:18.887
2020,8,bottas,mercedes,2,1:19.786,1:18.952,1:18.956
2020,8,sainz,mclaren,3,1:20.099,1:19.705,1:19.695
2020,8,perez,racing_point,4,1:20.048,1:19.718,1:19.720
2020,8,max_verstappen,red_bull,5,1:20.193,1:19.780,1:19.795
2020,8,norris,mclaren,6,1:20.344,1:19.962,1:19.820
2020,8,ricciardo,renault,7,1:20.548,1:20.031,1:19.864
2020,8,stroll,racing_point,8,1:20.400,1:19.924,1:20.049
2020,8,albon,red_bull,9,1:21.104,1:20.064,1:20.090
2020,8,gasly,alphatauri,10,1:20.145,1:19.909,1:20.177
2020,8,kvyat,alphatauri,11,1:20.307,1:20.169,
2020,8,ocon,renault,12,1:20.747,1:20.234,
2020,8,leclerc,ferrari,13,1:20.443,1:20.273,
2020,8,raikkonen,alfa,14,1:21.010,1:20.926,
2020,8,kevin_magnussen,haas,15,1:20.869,1:21.573,
2020,8,grosjean,haas,16,1:21.139,,
2020,8,vettel,ferrari,17,1:21.151,,
2020,8,giovinazzi,alfa,18,1:21.206,,
2020,8,russell,williams,19,1:21.587,,
2020,8,latifi,williams,20,1:21.717,,
2020,9,hamilton,mercedes,1,1:15.778,1:15.309,1:15.144
2020,9,bottas,mercedes,2,1:15.749,1:15.322,1:15.203
2020,9,max_verstappen,red_bull,3,1:16.335,1:15.471,1:15.509
2020,9,albon,red_bull,4,1:16.527,1:15.914,1:15.954
2020,9,leclerc,ferrari,5,1:16.698,1:16.324,1:16.270
2020,9,perez,racing_point,6,1:16.596,1:16.489,1:16.311
2020,9,stroll,racing_point,7,1:16.701,1:16.271,1:16.356
2020,9,ricciardo,renault,8,1:16.981,1:16.243,1:16.543
2020,9,sainz,mclaren,9,1:16.993,1:16.522,1:17.870
2020,9,ocon,renault,10,1:16.825,1:16.297,
2020,9,norris,mclaren,11,1:16.895,1:16.640,
2020,9,kvyat,alphatauri,12,1:16.928,1:16.854,
2020,9,raikkonen,alfa,13,1:17.059,1:16.854,
2020,9,vettel,ferrari,14,1:17.072,1:16.858,
2020,9,grosjean,haas,15,1:17.069,1:17.254,
2020,9,gasly,alphatauri,16,1:17.125,,
2020,9,giovinazzi,alfa,17,1:17.220,,
2020,9,russell,williams,18,1:17.232,,
2020,9,latifi,williams,19,1:17.320,,
2020,9,kevin_magnussen,haas,20,1:17.348,,
2020,10,hamilton,mercedes,1,1:32.983,1:32.835,1:31.304
2020,10,max_verstappen,red_bull,2,1:33.630,1:33.157,1:31.867
2020,10,bottas,mercedes,3,1:32.656,1:32.405,1:31.956
2020,10,perez,racing_point,4,1:33.704,1:33.038,1:32.317
2020,10,ricciardo,renault,5,1:33.650,1:32.218,1:32.364
2020,10,sainz,mclaren,6,1:33.967,1:32.757,1:32.550
2020,10,ocon,renault,7,1:33.557,1:33.196,1:32.624
2020,10,norris,mclaren,8,1:33.804,1:33.081,1:32.847
2020,10,gasly,alphatauri,9,1:33.734,1:33.139,1:33.000
2020,10,albon,red_bull,10,1:33.919,1:33.153,1:33.008
2020,10,leclerc,ferrari,11,1:34.071,1:33.239,
2020,10,kvyat,alphatauri,12,1:33.511,1:33.249,
2020,10,stroll,racing_point,13,1:33.852,1:33.364,
2020,10,russell,williams,14,1:34.020,1:33.583,
2020,10,vettel,ferrari,15,1:34.134,1:33.609,
2020,10,grosjean,haas,16,1:34.592,,
2020,10,giovinazzi,alfa,17,1:34.594,,
2020,10,kevin_magnussen,haas,18,1:34.681,,
2020,10,latifi,williams,19,1:35.066,,
2020,10,raikkonen,alfa,20,1:35.267,,
2020,11,bottas,mercedes,1,1:26.573,1:25.971,1:25.269
2020,11,hamilton,mercedes,2,1:26.620,1:25.390,1:25.525
2020,11,max_verstappen,red_bull,3,1:26.319,1:25.467,1:25.562
2020,11,leclerc,ferrari,4,1:26.857,1:26.240,1:26.035
2020,11,albon,red_bull,5,1:27.126,1:26.285,1:26.047
2020,11,ricciardo,renault,6,1:26.836,1:26.096,1:26.223
2020,11,ocon,renault,7,1:27.086,1:26.364,1:26.242
2020,11,norris,mclaren,8,1:26.829,1:26.316,1:26.458
2020,11,perez,racing_point,9,1:27.120,1:26.330,1:26.704
2020,11,sainz,mclaren,10,1:27.378,1:26.361,1:26.709
2020,11,vettel,ferrari,11,1:27.107,1:26.738,
2020,11,gasly,alphatauri,12,1:27.072,1:26.776,
2020,11,kvyat,alphatauri,13,1:27.285,1:26.848,
2020,11,giovinazzi,alfa,14,1:27.532,1:26.936,
2020,11,kevin_magnussen,haas,15,1:27.231,1:27.125,
2020,11,grosjean,haas,16,1:27.552,,
2020,11,russell,williams,17,1:27.564,,
2020,11,latifi,williams,18,1:27.812,,
2020,11,raikkonen,alfa,19,1:27.817,,
2020,11,hulkenberg,racing_point,20,1:28.021,,
2020,12,hamilton,mercedes,1,1:16.828,1:16.824,1:16.652
2020,12,bottas,mercedes,2,1:16.945,1:16.466,1:16.754
2020,12,max_verstappen,red_bull,3,1:16.879,1:17.038,1:16.904
2020,12,leclerc,ferrari,4,1:17.421,1:17.367,1:17.090
2020,12,perez,racing_point,5,1:17.370,1:17.129,1:17.223
2020,12,albon,red_bull,6,1:17.435,1:17.411,1:17.437
2020,12,sainz,mclaren,7,1:17.627,1:17.183,1:17.520
2020,12,norris,mclaren,8,1:17.547,1:17.321,1:17.525
2020,12,gasly,alphatauri,9,1:17.209,1:17.367,1:17.803
2020,12,ricciardo,renault,10,1:17.621,1:17.481,
2020,12,ocon,renault,11,1:17.775,1:17.614,
2020,12,stroll,racing_point,12,1:17.667,1:17.626,
2020,12,kvyat,alphatauri,13,1:17.841,1:17.728,
2020,12,russell,williams,14,1:17.931,1:17.788,
2020,12,vettel,ferrari,15,1:17.446,1:17.919,
2020,12,raikkonen,alfa,16,1:18.201,,
2020,12,giovinazzi,alfa,17,1:18.323,,
2020,12,grosjean,haas,18,1:18.364,,
2020,12,kevin_magnussen,haas,19,1:18.508,,
2020,12,latifi,williams,20,1:18.777,,
2020,13,bottas,mercedes,1,1:14.221,1:14.585,1:13.609
2020,13,hamilton,mercedes,2,1:14.229,1:14.643,1:13.706
2020,13,max_verstappen,red_bull,3,1:15.034,1:14.974,1:14.176
2020,13,gasly,alphatauri,4,1:15.183,1:14.681,1:14.502
2020,13,ricciardo,renault,5,1:15.474,1:14.953,1:14.520
2020,13,albon,red_bull,6,1:15.402,1:14.745,1:14.572
2020,13,leclerc,ferrari,7,1:15.123,1:15.017,1:14.616
2020,13,kvyat,alphatauri,8,1:15.412,1:15.022,1:14.696
2020,13,norris,mclaren,9,1:15.274,1:15.051,1:14.814
2020,13,sainz,mclaren,10,1:15.528,1:15.027,1:14.911
2020,13,perez,racing_point,11,1:15.407,1:15.061,
2020,13,ocon,renault,12,1:15.352,1:15.201,
2020,13,russell,williams,13,1:15.760,1:15.323,
2020,13,vettel,ferrari,14,1:15.571,1:15.385,
2020,13,stroll,racing_point,15,1:15.822,1:15.494,
2020,13,grosjean,haas,16,1:15.918,,
2020,13,kevin_magnussen,haas,17,1:15.939,,
2020,13,raikkonen,alfa,18,1:15.953,,
2020,13,latifi,williams,19,1:15.987,,
2020,13,giovinazzi,alfa,20,1:16.208,,
2020,14,stroll,racing_point,1,2:07.467,1:53.372,1:47.765
2020,14,max_verstappen,red_bull,2,1:57.485,1:50.293,1:48.055
2020,14,perez,racing_point,3,2:07.614,1:54.097,1:49.321
2020,14,albon,red_bull,4,1:59.431,1:52.282,1:50.448
2020,14,ricciardo,renault,5,2:05.598,1:54.278,1:51.595
2020,14,hamilton,mercedes,6,2:07.599,1:52.709,1:52.560
2020,14,ocon,renault,7,2:06.115,1:53.657,1:52.622
2020,14,raikkonen,alfa,8,2:01.249,1:53.793,1:52.745
2020,14,bottas,mercedes,9,2:07.001,1:53.767,1:53.258
2020,14,giovinazzi,alfa,10,2:07.341,1:53.431,1:57.226
2020,14,norris,mclaren,11,2:07.167,1:54.945,
2020,14,vettel,ferrari,12,2:03.356,1:55.169,
2020,14,sainz,mclaren,13,2:07.489,1:55.410,
2020,14,leclerc,ferrari,14,2:04.464,1:56.696,
2020,14,gasly,alphatauri,15,2:05.579,1:58.556,
2020,14,kevin_magnussen,haas,16,2:08.007,,
2020,14,kvyat,alphatauri,17,2:09.070,,
2020,14,russell,williams,18,2:10.017,,
2020,14,grosjean,haas,19,2:12.909,,
2020,14,latifi,williams,20,2:21.611,,
2020,15,hamilton,mercedes,1,1:28.343,1:27.586,1:27.264
2020,15,bottas,mercedes,2,1:28.767,1:28.063,1:27.553
2020,15,max_verstappen,red_bull,3,1:28.885,1:28.025,1:27.678
2020,15,albon,red_bull,4,1:28.732,1:28.749,1:28.274
2020,15,perez,racing_point,5,1:29.178,1:28.894,1:28.322
2020,15,ricciardo,renault,6,1:29.005,1:28.648,1:28.417
2020,15,ocon,renault,7,1:29.203,1:28.937,1:28.419
2020,15,gasly,alphatauri,8,1:28.971,1:29.008,1:28.448
2020,15,norris,mclaren,9,1:29.464,1:28.877,1:28.542
2020,15,kvyat,alphatauri,10,1:29.158,1:28.944,1:28.618
2020,15,vettel,ferrari,11,1:29.142,1:29.149,
2020,15,leclerc,ferrari,12,1:29.137,1:29.165,
2020,15,stroll,racing_point,13,1:28.679,1:29.557,
2020,15,russell,williams,14,1:29.294,1:31.218,
2020,15,sainz,mclaren,15,1:28.975,,
2020,15,giovinazzi,alfa,16,1:29.491,,
2020,15,raikkonen,alfa,17,1:29.810,,
2020,15,kevin_magnussen,haas,18,1:30.111,,
2020,15,grosjean,haas,19,1:30.138,,
2020,15,latifi,williams,20,1:30.182,,
2020,16,bottas,mercedes,1,53.904,53.803,53.377
2020,16,russell,mercedes,2,54.160,53.819,53.403
2020,16,max_verstappen,red_bull,3,54.037,53.647,53.433
2020,16,leclerc,ferrari,4,54.249,53.825,53.613
2020,16,perez,racing_point,5,54.236,53.787,53.790
2020,16,kvyat,alphatauri,6,54.346,53.856,53.906
2020,16,ricciardo,renault,7,54.388,53.871,53.957
2020,16,sainz,mclaren,8,54.450,53.818,54.010
2020,16,gasly,alphatauri,9,54.207,53.941,54.154
2020,16,stroll,racing_point,10,54.595,53.840,54.200
2020,16,ocon,renault,11,54.309,53.995,
2020,16,albon,red_bull,12,54.620,54.026,
2020,16,vettel,ferrari,13,54.301,54.175,
2020,16,giovinazzi,alfa,14,54.523,54.377,
2020,16,norris,mclaren,15,54.194,54.693,
2020,16,kevin_magnussen,haas,16,54.705,,
2020,16,latifi,williams,17,54.796,,
2020,16,aitken,williams,18,54.892,,
2020,16,raikkonen,alfa,19,54.963,,
2020,16,pietro_fittipaldi,haas,20,55.426,,
2020,17,max_verstappen,red_bull,1,1:35.993,1:35.641,1:35.246
2020,17,bottas,mercedes,2,1:35.699,1:35.527,1:35.271
2020,17,hamilton,mercedes,3,1:35.528,1:35.466,1:35.332
2020,17,norris,mclaren,4,1:36.016,1:35.849,1:35.497
2020,17,albon,red_bull,5,1:36.106,1:35.654,1:35.571
2020,17,sainz,mclaren,6,1:36.517,1:36.192,1:35.815
2020,17,kvyat,alphatauri,7,1:36.459,1:36.214,1:35.963
2020,17,stroll,racing_point,8,1:36.502,1:36.143,1:36.046
2020,17,leclerc,ferrari,9,1:35.881,1:35.932,1:36.065
2020,17,gasly,alphatauri,10,1:36.545,1:36.282,1:36.242
2020,17,ocon,renault,11,1:36.783,1:36.359,
2020,17,ricciardo,renault,12,1:36.704,1:36.406,
2020,17,vettel,ferrari,13,1:36.655,1:36.631,
2020,17,giovinazzi,alfa,14,1:37.075,1:38.248,
2020,17,perez,racing_point,15,1:36.034,,
2020,17,raikkonen,alfa,16,1:37.555,,
2020,17,kevin_magnussen,haas,17,1:37.863,,
2020,17,russell,williams,18,1:38.045,,
2020,17,pietro_fittipaldi,haas,19,1:38.173,,
2020,17,latifi,williams,20,1:38.443,,
2021,1,max_verstappen,red_bull,1,1:30.499,1:30.318,1:28.997
2021,1,hamilton,mercedes,2,1:30.617,1:30.085,1:29.385
2021,1,bottas,mercedes,3,1:31.200,1:30.186,1:29.586
2021,1,leclerc,ferrari,4,1:30.691,1:30.010,1:29.678
2021,1,gasly,alphatauri,5,1:30.848,1:30.513,1:29.809
2021,1,ricciardo,mclaren,6,1:30.795,1:30.222,1:29.927
2021,1,norris,mclaren,7,1:30.902,1:30.099,1:29.974
2021,1,sainz,ferrari,8,1:31.653,1:30.009,1:30.215
2021,1,alonso,alpine,9,1:30.863,1:30.595,1:30.249
2021,1,stroll,aston_martin,10,1:31.261,1:30.624,1:30.601
2021,1,perez,red_bull,11,1:31.165,1:30.659,
2021,1,giovinazzi,alfa,12,1:30.998,1:30.708,
2021,1,tsunoda,alphatauri,13,1:30.607,1:31.203,
2021,1,raikkonen,alfa,14,1:31.547,1:31.238,
2021,1,russell,williams,15,1:31.316,1:33.430,
2021,1,ocon,alpine,16,1:31.724,,
2021,1,latifi,williams,17,1:31.936,,
2021,1,vettel,aston_martin,18,1:32.056,,
2021,1,mick_schumacher,haas,19,1:32.449,,
2021,1,mazepin,haas,20,1:33.273,,
2021,2,hamilton,mercedes,1,1:14.823,1:14.817,1:14.411
2021,2,perez,red_bull,2,1:15.395,1:14.716,1:14.446
2021,2,max_verstappen,red_bull,3,1:15.109,1:14.884,1:14.498
2021,2,leclerc,ferrari,4,1:15.413,1:14.808,1:14.740
2021,2,gasly,alphatauri,5,1:15.548,1:14.927,1:14.790
2021,2,ricciardo,mclaren,6,1:15.669,1:15.033,1:14.826
2021,2,norris,mclaren,7,1:15.009,1:14.718,1:14.875
2021,2,bottas,mercedes,8,1:14.672,1:14.905,1:14.898
2021,2,ocon,alpine,9,1:15.385,1:15.117,1:15.210
2021,2,stroll,aston_martin,10,1:15.522,1:15.138,
2021,2,sainz,ferrari,11,1:15.406,1:15.199,
2021,2,russell,williams,12,1:15.826,1:15.261,
2021,2,vettel,aston_martin,13,1:15.459,1:15.394,
2021,2,latifi,williams,14,1:15.653,1:15.593,
2021,2,alonso,alpine,15,1:15.832,1:15.593,
2021,2,raikkonen,alfa,16,1:15.974,,
2021,2,giovinazzi,alfa,17,1:16.122,,
2021,2,mick_schumacher,haas,18,1:16.279,,
2021,2,mazepin,haas,19,1:16.797,,
2021,2,tsunoda,alphatauri,20,,,
2021,3,bottas,mercedes,1,1:18.722,1:18.458,1:18.348
2021,3,hamilton,mercedes,2,1:18.857,1:17.968,1:18.355
2021,3,max_verstappen,red_bull,3,1:19.485,1:18.650,1:18.746
2021,3,perez,red_bull,4,1:19.337,1:18.845,1:18.890
2021,3,sainz,ferrari,5,1:19.309,1:18.813,1:19.039
2021,3,ocon,alpine,6,1:19.092,1:18.586,1:19.042
2021,3,norris,mclaren,7,1:18.794,1:18.481,1:19.116
2021,3,leclerc,ferrari,8,1:19.373,1:18.769,1:19.306
2021,3,gasly,alphatauri,9,1:19.464,1:19.052,1:19.475
2021,3,vettel,aston_martin,10,1:19.403,1:18.970,1:19.659
2021,3,russell,williams,11,1:19.797,1:19.109,
2021,3,giovinazzi,alfa,12,1:19.410,1:19.216,
2021,3,alonso,alpine,13,1:19.728,1:19.456,
2021,3,tsunoda,alphatauri,14,1:19.684,1:19.463,
2021,3,raikkonen,alfa,15,1:19.748,1:19.812,
2021,3,ricciardo,mclaren,16,1:19.839,,
2021,3,stroll,aston_martin,17,1:19.913,,
2021,3,latifi,williams,18,1:20.285,,
2021,3,mick_schumacher,haas,19,1:20.452,,
2021,3,mazepin,haas,20,1:20.912,,
2021,4,hamilton,mercedes,1,1:18.245,1:17.166,1:16.741
2021,4,max_verstappen,red_bull,2,1:18.090,1:16.922,1:16.777
2021,4,bottas,mercedes,3,1:18.005,1:17.142,1:16.873
2021,4,leclerc,ferrari,4,1:18.041,1:17.717,1:17.510
2021,4,ocon,alpine,5,1:18.281,1:17.743,1:17.580
2021,4,sainz,ferrari,6,1:18.205,1:17.656,1:17.620
2021,4,ricciardo,mclaren,7,1:18.264,1:17.719,1:17.622
2021,4,perez,red_bull,8,1:18.203,1:17.669,1:17.701
2021,4,norris,mclaren,9,1:17.821,1:17.696,1:18.010
2021,4,alonso,alpine,10,1:18.281,1:17.966,1:18.147
2021,4,stroll,aston_martin,11,1:18.241,1:17.974,
2021,4,gasly,alphatauri,12,1:18.190,1:17.982,
2021,4,vettel,aston_martin,13,1:18.289,1:18.079,
2021,4,giovinazzi,alfa,14,1:18.549,1:18.356,
2021,4,russell,williams,15,1:18.445,1:19.154,
2021,4,tsunoda,alphatauri,16,1:18.556,,
2021,4,raikkonen,alfa,17,1:18.917,,
2021,4,mick_schumacher,haas,18,1:19.117,,
2021,4,latifi,williams,19,1:19.219,,
2021,4,mazepin,haas,20,1:19.807,,
2021,5,leclerc,ferrari,1,1:11.113,1:10.597,1:10.346
2021,5,max_verstappen,red_bull,2,1:11.124,1:10.650,1:10.576
2021,5,bottas,mercedes,3,1:10.938,1:10.695,1:10.601
2021,5,sainz,ferrari,4,1:11.324,1:10.806,1:10.611
2021,5,norris,mclaren,5,1:11.321,1:11.031,1:10.620
2021,5,gasly,alphatauri,6,1:11.560,1:11.179,1:10.900
2021,5,hamilton,mercedes,7,1:11.622,1:11.116,1:11.095
2021,5,vettel,aston_martin,8,1:12.078,1:11.309,1:11.419
2021,5,perez,red_bull,9,1:11.644,1:11.019,1:11.573
2021,5,giovinazzi,alfa,10,1:11.658,1:11.409,1:11.779
2021,5,ocon,alpine,11,1:11.740,1:11.486,
2021,5,ricciardo,mclaren,12,1:11.747,1:11.598,
2021,5,stroll,aston_martin,13,1:11.979,1:11.600,
2021,5,raikkonen,alfa,14,1:11.899,1:11.642,
2021,5,russell,williams,15,1:12.016,1:11.830,
2021,5,tsunoda,alphatauri,16,1:12.096,,
2021,5,alonso,alpine,17,1:12.205,,
2021,5,latifi,williams,18,1:12.366,,
2021,5,mazepin,haas,19,1:12.958,,
2021,6,leclerc,ferrari,1,1:42.241,1:41.659,1:41.218
2021,6,hamilton,mercedes,2,1:41.545,1:41.634,1:41.450
2021,6,max_verstappen,red_bull,3,1:41.760,1:41.625,1:41.563
2021,6,gasly,alphatauri,4,1:42.288,1:41.932,1:41.565
2021,6,sainz,ferrari,5,1:42.121,1:41.740,1:41.576
2021,6,norris,mclaren,6,1:42.167,1:41.813,1:41.747
2021,6,perez,red_bull,7,1:41.968,1:41.630,1:41.917
2021,6,tsunoda,alphatauri,8,1:42.521,1:41.654,1:42.211
2021,6,alonso,alpine,9,1:42.934,1:42.195,1:42.327
2021,6,bottas,mercedes,10,1:42.701,1:42.106,1:42.659
2021,6,vettel,aston_martin,11,1:42.460,1:42.224,
2021,6,ocon,alpine,12,1:42.426,1:42.273,
2021,6,ricciardo,mclaren,13,1:42.304,1:42.558,
2021,6,raikkonen,alfa,14,1:42.923,1:42.587,
2021,6,russell,williams,15,1:42.728,1:42.758,
2021,6,latifi,williams,16,1:43.128,,
2021,6,mick_schumacher,haas,17,1:44.158,,
2021,6,mazepin,haas,18,1:44.238,,
2021,6,stroll,aston_martin,19,,,
2021,6,giovinazzi,alfa,20,,,
2021,7,max_verstappen,red_bull,1,1:31.001,1:31.080,1:29.990
2021,7,hamilton,mercedes,2,1:31.237,1:30.788,1:30.248
2021,7,bottas,mercedes,3,1:31.669,1:30.735,1:30.376
2021,7,perez,red_bull,4,1:31.560,1:30.971,1:30.445
2021,7,sainz,ferrari,5,1:32.079,1:31.146,1:30.840
2021,7,gasly,alphatauri,6,1:31.898,1:31.353,1:30.868
2021,7,leclerc,ferrari,7,1:32.209,1:31.567,1:30.987
2021,7,norris,mclaren,8,1:31.733,1:31.542,1:31.252
2021,7,alonso,alpine,9,1:32.158,1:31.549,1:31.340
2021,7,ricciardo,mclaren,10,1:32.181,1:31.615,1:31.382
2021,7,ocon,alpine,11,1:32.139,1:31.736,
2021,7,vettel,aston_martin,12,1:32.132,1:31.767,
2021,7,giovinazzi,alfa,13,1:32.722,1:31.813,
2021,7,russell,williams,14,1:33.060,1:32.065,
2021,7,mick_schumacher,haas,15,1:32.942,,
2021,7,latifi,williams,16,1:33.062,,
2021,7,raikkonen,alfa,17,1:33.354,,
2021,7,mazepin,haas,18,1:33.554,,
2021,7,stroll,aston_martin,19,,,
2021,7,tsunoda,alphatauri,20,,,
2021,8,max_verstappen,red_bull,1,1:04.489,1:04.433,1:03.841
2021,8,bottas,mercedes,2,1:04.537,1:04.443,1:04.035
2021,8,hamilton,mercedes,3,1:04.672,1:04.512,1:04.067
2021,8,norris,mclaren,4,1:04.584,1:04.298,1:04.120
2021,8,perez,red_bull,5,1:04.638,1:04.197,1:04.168
2021,8,gasly,alphatauri,6,1:04.765,1:04.429,1:04.236
2021,8,leclerc,ferrari,7,1:04.745,1:04.646,1:04.472
2021,8,tsunoda,alphatauri,8,1:04.608,1:04.631,1:04.514
2021,8,alonso,alpine,9,1:04.971,1:04.582,1:04.574
2021,8,stroll,aston_martin,10,1:04.821,1:04.663,1:04.708
2021,8,russell,williams,11,1:05.033,1:04.671,
2021,8,sainz,ferrari,12,1:04.859,1:04.800,
2021,8,ricciardo,mclaren,13,1:05.142,1:04.808,
2021,8,vettel,aston_martin,14,1:05.051,1:04.875,
2021,8,giovinazzi,alfa,15,1:05.092,1:04.913,
2021,8,latifi,williams,16,1:05.175,,
2021,8,ocon,alpine,17,1:05.217,,
2021,8,raikkonen,alfa,18,1:05.429,,
2021,8,mick_schumacher,haas,19,1:06.041,,
2021,8,mazepin,haas,20,1:06.192,,
2021,9,max_verstappen,red_bull,1,1:04.249,1:03.927,1:03.720
2021,9,norris,mclaren,2,1:04.345,1:04.415,1:03.768
2021,9,perez,red_bull,3,1:04.833,1:04.483,1:03.990
2021,9,hamilton,mercedes,4,1:04.506,1:04.258,1:04.014
2021,9,bottas,mercedes,5,1:04.563,1:04.376,1:04.049
2021,9,gasly,alphatauri,6,1:04.841,1:04.412,1:04.107
2021,9,tsunoda,alphatauri,7,1:04.967,1:04.518,1:04.273
2021,9,vettel,aston_martin,8,1:04.846,1:04.493,1:04.570
2021,9,russell,williams,9,1:04.907,1:04.553,1:04.591
2021,9,stroll,aston_martin,10,1:04.927,1:04.547,1:04.618
2021,9,sainz,ferrari,11,1:04.596,1:04.559,
2021,9,leclerc,ferrari,12,1:04.906,1:04.600,
2021,9,ricciardo,mclaren,13,1:04.977,1:04.719,
2021,9,alonso,alpine,14,1:04.472,1:04.856,
2021,9,giovinazzi,alfa,15,1:04.782,1:05.083,
2021,9,raikkonen,alfa,16,1:05.009,,
2021,9,ocon,alpine,17,1:05.051,,
2021,9,latifi,williams,18,1:05.195,,
2021,9,mick_schumacher,haas,19,1:05.427,,
2021,9,mazepin,haas,20,1:05.951,,
2021,10,hamilton,mercedes,1,1:26.786,1:26.023,1:26.134
2021,10,max_verstappen,red_bull,2,1:26.751,1:26.315,1:26.209
2021,10,bottas,mercedes,3,1:27.487,1:26.764,1:26.328
2021,10,leclerc,ferrari,4,1:27.051,1:26.919,1:26.828
2021,10,perez,red_bull,5,1:27.121,1:27.073,1:26.844
2021,10,norris,mclaren,6,1:27.444,1:27.220,1:26.897
